"row.names","cost","count","type"
"126507",435.13,3,"IP"
"126508",2132.49,1,"IP"
"126509",6511.66,1,"IP"
"126510",2070.19,2,"IP"
"126511",8717.98,1,"IP"
"126512",2281.17,2,"IP"
"126513",5123.21,1,"IP"
"126514",6814.21,1,"IP"
"126515",3497.73,2,"IP"
"126516",773.67,1,"IP"
"126517",5071.03,1,"IP"
"126518",8207.6,1,"IP"
"126519",11616,3,"IP"
"126520",5385.05,1,"IP"
"126521",5079.38,1,"IP"
"126522",3629.33,2,"IP"
"126523",17952,3,"IP"
"126524",1178.21,2,"IP"
"126525",3391.82,1,"IP"
"126526",5533.62,3,"IP"
"126527",1151.36,1,"IP"
"126528",5135.92,2,"IP"
"126529",848.68,1,"IP"
"126530",4633.81,3,"IP"
"126531",7229.58,1,"IP"
"126532",24385.43,1,"IP"
"126533",2534.82,1,"IP"
"126534",5620.72,1,"IP"
"126535",20762,1,"IP"
"126536",3785.02,2,"IP"
"126537",1637.17,1,"IP"
"126538",786.89,1,"IP"
"126539",36279,1,"IP"
"126540",8063.57,1,"IP"
"126541",2292.3,1,"IP"
"126542",83339,1,"IP"
"126543",4231.21,1,"IP"
"126544",4091.56,1,"IP"
"126545",6952.91,1,"IP"
"126546",2255.12,1,"IP"
"126547",7488.49,1,"IP"
"126548",4452.64,1,"IP"
"126549",6286.78,1,"IP"
"126550",4397.08,3,"IP"
"126551",1279.92,1,"IP"
"126552",5744.51,1,"IP"
"126553",3147.35,1,"IP"
"126554",1028.68,1,"IP"
"126555",1486.23,2,"IP"
"126556",1159.4,3,"IP"
"126557",3640.4,4,"IP"
"126558",10710,33,"IP"
"126559",20035,1,"IP"
"126560",728.2,2,"IP"
"126561",3882.3,7,"IP"
"126562",151.25,2682,"IP"
"126563",5470.74,1,"IP"
"126564",7327.87,1,"IP"
"126565",1774.01,1,"IP"
"126566",3344.24,3,"IP"
"126567",1552.12,2,"IP"
"126568",9138.38,3,"IP"
"126569",5449.09,2,"IP"
"126570",708.85,1,"IP"
"126571",3706.27,1,"IP"
"126572",11594.71,1,"IP"
"126573",1034.77,1,"IP"
"126574",5725.95,1,"IP"
"126575",11594.14,1,"IP"
"126576",51243,1,"IP"
"126577",2428.11,1,"IP"
"126578",15110,1,"IP"
"126579",4310.72,51,"IP"
"126580",2519.1,4,"IP"
"126581",2552.86,27,"IP"
"126582",9991.45,1,"IP"
"126583",3173.82,205,"IP"
"126584",6747.53,18,"IP"
"126585",1281.76,44,"IP"
"126586",1681.8,1,"IP"
"126587",5705.6,67,"IP"
"126588",4978.79,18,"IP"
"126589",1965.59,17,"IP"
"126590",1090.67,18,"IP"
"126591",2315.86,93,"IP"
"126592",7733.87,4,"IP"
"126593",1441.22,6,"IP"
"126594",5438.74,1,"IP"
"126595",2889.87,9,"IP"
"126596",1561.4,6,"IP"
"126597",665.99,95,"IP"
"126598",1214.89,11,"IP"
"126599",13932,9,"IP"
"126600",210.53,10,"IP"
"126601",1510.17,6,"IP"
"126602",555.72,208,"IP"
"126603",3913.45,1,"IP"
"126604",6995.78,9,"IP"
"126605",7393.28,9,"IP"
"126606",2100.37,2,"IP"
"126607",1680.01,1,"IP"
"126608",457.59,2,"IP"
"126609",10470.1,1,"IP"
"126610",4024.98,4,"IP"
"126611",11799.55,1,"IP"
"126612",2455.38,7,"IP"
"126613",1765.94,6,"IP"
"126614",1072.68,11,"IP"
"126615",920.12,1,"IP"
"126616",18574.56,3,"IP"
"126617",7703.15,1,"IP"
"126618",591.81,8,"IP"
"126619",1378.78,4,"IP"
"126620",780.36,2,"IP"
"126621",577.43,1,"IP"
"126622",800.79,3,"IP"
"126623",482.51,1,"IP"
"126624",2420.09,7,"IP"
"126625",5054.7,2,"IP"
"126626",1971.9,6,"IP"
"126627",833.39,35,"IP"
"126628",23242,1,"IP"
"126629",7003.79,1,"IP"
"126630",1013.23,35,"IP"
"126631",2806.64,4,"IP"
"126632",4562.75,29,"IP"
"126633",5689.17,2,"IP"
"126634",4138.64,7,"IP"
"126635",13199.59,6,"IP"
"126636",495.48,1,"IP"
"126637",3033.06,5,"IP"
"126638",6199.58,1,"IP"
"126639",1207.03,1,"IP"
"126640",7297.55,1,"IP"
"126641",942.76,16,"IP"
"126642",2568.16,1,"IP"
"126643",1766.15,4,"IP"
"126644",11062.94,4,"IP"
"126645",1940.23,16,"IP"
"126646",337.99,1,"IP"
"126647",711.65,1,"IP"
"126648",701.75,1,"IP"
"126649",5151.17,1,"IP"
"126650",8076.93,2,"IP"
"126651",138.5,18,"IP"
"126652",15780.93,1,"IP"
"126653",1200.57,20,"IP"
"126654",14129,5,"IP"
"126655",1120.01,43,"IP"
"126656",2363.63,6,"IP"
"126657",2024.03,31,"IP"
"126658",1673.08,6,"IP"
"126659",156.14,25,"IP"
"126660",747.55,9,"IP"
"126661",10010.63,1,"IP"
"126662",444.04,9,"IP"
"126663",1130.26,20,"IP"
"126664",3564.32,6,"IP"
"126665",792.97,18,"IP"
"126666",4940.82,3,"IP"
"126667",3305.51,22,"IP"
"126668",6863.39,1,"IP"
"126669",2755.63,109,"IP"
"126670",1908.13,25,"IP"
"126671",2809.74,4,"IP"
"126672",1945.44,7,"IP"
"126673",2736.53,6,"IP"
"126674",6309.71,1,"IP"
"126675",873.9,5,"IP"
"126676",3771.2,9,"IP"
"126677",9304.2,9,"IP"
"126678",15614,3,"IP"
"126679",10077.66,1,"IP"
"126680",3009.55,8,"IP"
"126681",234.69,6,"IP"
"126682",13804,1,"IP"
"126683",2702.24,1,"IP"
"126684",8053.68,2,"IP"
"126685",3785.91,1,"IP"
"126686",2394.49,1,"IP"
"126687",7803.6,4,"IP"
"126688",1971.87,2,"IP"
"126689",4534.01,11,"IP"
"126690",7195.17,1,"IP"
"126691",5623.98,1,"IP"
"126692",15358,6,"IP"
"126693",336.87,6,"IP"
"126694",57056,1,"IP"
"126695",24924,1,"IP"
"126696",2170.7,1,"IP"
"126697",2966.73,1,"IP"
"126698",235.78,7,"IP"
"126699",2821.18,3,"IP"
"126700",654.71,16,"IP"
"126701",2812.85,31,"IP"
"126702",3464.19,4,"IP"
"126703",5604.14,2,"IP"
"126704",45367,1,"IP"
"126705",475.8,105,"IP"
"126706",6088.61,1,"IP"
"126707",12591.86,10,"IP"
"126708",5283.95,2,"IP"
"126709",6295.56,2,"IP"
"126710",3131.72,1,"IP"
"126711",5986.15,1,"IP"
"126712",3557.47,1,"IP"
"126713",6547.1,1,"IP"
"126714",2857.59,5,"IP"
"126715",5672.93,1,"IP"
"126716",619.28,2,"IP"
"126717",10409.34,1,"IP"
"126718",671.16,1,"IP"
"126719",2545.9,1,"IP"
"126720",4536.7,1,"IP"
"126721",13042.55,1,"IP"
"126722",3762.15,3,"IP"
"126723",3103.77,11,"IP"
"126724",6450.45,3,"IP"
"126725",2819.97,1,"IP"
"126726",22405,2,"IP"
"126727",727.09,6,"IP"
"126728",2795.2,2,"IP"
"126729",1933.75,5,"IP"
"126730",2957.14,2,"IP"
"126731",6146.81,3,"IP"
"126732",422.47,8,"IP"
"126733",139.32,8,"IP"
"126734",8422.98,1,"IP"
"126735",689.57,7,"IP"
"126736",944.2,631,"IP"
"126737",229.19,16,"IP"
"126738",246.97,3,"IP"
"126739",10168,10,"IP"
"126740",449.35,6,"IP"
"126741",661.26,12,"IP"
"126742",249.53,103,"IP"
"126743",1399.73,11,"IP"
"126744",4739.7,2,"IP"
"126745",28207,7,"IP"
"126746",12939.94,1,"IP"
"126747",439.37,53,"IP"
"126748",21863,1,"IP"
"126749",388.91,307,"IP"
"126750",10163.43,7,"IP"
"126751",1156.89,57,"IP"
"126752",817.32,12,"IP"
"126753",1295.93,39,"IP"
"126754",569.44,3,"IP"
"126755",22104.72,1,"IP"
"126756",14738,5,"IP"
"126757",1716.86,2,"IP"
"126758",5128.66,3,"IP"
"126759",2873.1,46,"IP"
"126760",5218.06,24,"IP"
"126761",488.2,40,"IP"
"126762",4325.61,1,"IP"
"126763",2432.93,2,"IP"
"126764",26917,1,"IP"
"126765",12558.12,1,"IP"
"126766",606.98,1,"IP"
"126767",16804.41,1,"IP"
"126768",6085.14,2,"IP"
"126769",5202.81,6,"IP"
"126770",1952.75,6,"IP"
"126771",700.66,13,"IP"
"126772",2748.28,2,"IP"
"126773",4631.45,1,"IP"
"126774",2171.5,1,"IP"
"126775",2443.91,2,"IP"
"126776",8608.66,1,"IP"
"126777",2142.22,1,"IP"
"126778",9451,14,"IP"
"126779",347.58,1,"IP"
"126780",1056.3,5,"IP"
"126781",2632.46,1,"IP"
"126782",2162.62,3,"IP"
"126783",4138.05,1,"IP"
"126784",1235.05,4,"IP"
"126785",1756.13,1,"IP"
"126786",2542.96,1,"IP"
"126787",8430.45,1,"IP"
"126788",8488.42,4,"IP"
"126789",1234.69,2,"IP"
"126790",1043.41,1,"IP"
"126791",1703.64,1,"IP"
"126792",3210.11,1,"IP"
"126793",8317.68,1,"IP"
"126794",5228.72,1,"IP"
"126795",5148.94,1,"IP"
"126796",8071.89,1,"IP"
"126797",1337.14,1,"IP"
"126798",2002.75,1,"IP"
"126799",2454.38,4,"IP"
"126800",5035.33,1,"IP"
"126801",4538.01,3,"IP"
"126802",3898.23,2,"IP"
"126803",15904,2,"IP"
"126804",5835.25,5,"IP"
"126805",1543.62,3,"IP"
"126806",4292.85,1,"IP"
"126807",4202.38,2,"IP"
"126808",432.14,1,"IP"
"126809",2605.06,1,"IP"
"126810",1430.39,1,"IP"
"126811",17947,2,"IP"
"126812",4943.09,2,"IP"
"126813",3771.08,2,"IP"
"126814",2437.16,1,"IP"
"126815",5012.31,1,"IP"
"126816",26656,2,"IP"
"126817",107697,1,"IP"
"126818",3069.25,11,"IP"
"126819",262.1,1,"IP"
"126820",510.64,1,"IP"
"126821",4576.59,9,"IP"
"126822",6495.26,18,"IP"
"126823",6353.75,1,"IP"
"126824",7444.73,34,"IP"
"126825",8346.83,1,"IP"
"126826",18540,2,"IP"
"126827",156.02,9,"IP"
"126828",1375.72,4,"IP"
"126829",5638.75,18,"IP"
"126830",6182.71,9,"IP"
"126831",4083.97,89,"IP"
"126832",1467.59,1,"IP"
"126833",1211.91,2,"IP"
"126834",17829.63,1,"IP"
"126835",43738,1,"IP"
"126836",5786.71,1,"IP"
"126837",17605,1,"IP"
"126838",2241.52,1,"IP"
"126839",5755.94,1,"IP"
"126840",26210,3,"IP"
"126841",10530.75,2,"IP"
"126842",9467.93,1,"IP"
"126843",15204.78,1,"IP"
"126844",641.1,1,"IP"
"126845",1036.47,2,"IP"
"126846",2768.81,2,"IP"
"126847",19083.26,1,"IP"
"126848",2670.97,4,"IP"
"126849",495.01,1,"IP"
"126850",5961.07,1,"IP"
"126851",15629,4,"IP"
"126852",6055.51,1,"IP"
"126853",60626,1,"IP"
"126854",403.49,1,"IP"
"126855",14840.07,1,"IP"
"126856",11607.19,3,"IP"
"126857",794.41,4,"IP"
"126858",9690.37,1,"IP"
"126859",9558.24,2,"IP"
"126860",4790.39,1,"IP"
"126861",9115.76,1,"IP"
"126862",10532.94,2,"IP"
"126863",2455.4,1,"IP"
"126864",20952,1,"IP"
"126865",17601,1,"IP"
"126866",17356,1,"IP"
"126867",1710.59,1,"IP"
"126868",3752.33,1,"IP"
"126869",7006.6,1,"IP"
"126870",5825.79,2,"IP"
"126871",6649.68,1,"IP"
"126872",3090.49,1,"IP"
"126873",8917.43,1,"IP"
"126874",5216.73,1,"IP"
"126875",2671.36,1,"IP"
"126876",2348.4,1,"IP"
"126877",12871.8,2,"IP"
"126878",7747.15,1,"IP"
"126879",990.82,1,"IP"
"126880",1054.14,1,"IP"
"126881",3645.41,1,"IP"
"126882",846.96,1,"IP"
"126883",6533.42,1,"IP"
"126884",4828.06,1,"IP"
"126885",848.72,1,"IP"
"126886",19734,1,"IP"
"126887",799.63,1,"IP"
"126888",2975.33,1,"IP"
"126889",5814.68,1,"IP"
"126890",6080.41,10,"IP"
"126891",31056,1,"IP"
"126892",9532.21,1,"IP"
"126893",6023.72,11,"IP"
"126894",235.74,10,"IP"
"126895",1935.01,14,"IP"
"126896",2841.21,4,"IP"
"126897",2552.89,4,"IP"
"126898",507.92,8,"IP"
"126899",1281.1,18,"IP"
"126900",5996.28,1,"IP"
"126901",795.15,4,"IP"
"126902",6887.67,6,"IP"
"126903",1908.56,12,"IP"
"126904",622.18,10,"IP"
"126905",2585.25,1,"IP"
"126906",1779.96,38,"IP"
"126907",2233.56,2,"IP"
"126908",2024.84,2,"IP"
"126909",1875.08,1,"IP"
"126910",2714.18,2,"IP"
"126911",5808.29,2,"IP"
"126912",1992.23,1,"IP"
"126913",7838.52,1,"IP"
"126914",10441.47,1,"IP"
"126915",3211.18,2,"IP"
"126916",5775.39,4,"IP"
"126917",905.95,1,"IP"
"126918",15044,5,"IP"
"126919",1989.55,2,"IP"
"126920",26037,2,"IP"
"126921",1289.94,2,"IP"
"126922",1791.42,1,"IP"
"126923",345.69,1,"IP"
"126924",539.19,7,"IP"
"126925",18590,2,"IP"
"126926",439.2,1,"IP"
"126927",1002.15,2,"IP"
"126928",8265.28,1,"IP"
"126929",14375.58,3,"IP"
"126930",2782.18,1,"IP"
"126931",15702,1,"IP"
"126932",917.64,2,"IP"
"126933",5003.63,2,"IP"
"126934",9325.4,1,"IP"
"126935",1920.35,1,"IP"
"126936",18812,2,"IP"
"126937",1143.72,1,"IP"
"126938",454.99,4,"IP"
"126939",4294.3,2,"IP"
"126940",460.08,12,"IP"
"126941",3747.1,2,"IP"
"126942",20289,2,"IP"
"126943",14335.46,2,"IP"
"126944",9471.83,2,"IP"
"126945",8885.39,1,"IP"
"126946",6251.73,1,"IP"
"126947",5479.47,1,"IP"
"126948",8232.89,5,"IP"
"126949",12677.64,7,"IP"
"126950",2598.81,4,"IP"
"126951",940.17,104,"IP"
"126952",808.59,1,"IP"
"126953",590.75,3,"IP"
"126954",23930,1,"IP"
"126955",3597.84,3,"IP"
"126956",14010.87,1,"IP"
"126957",6457.64,1,"IP"
"126958",17342,1,"IP"
"126959",2500.67,1,"IP"
"126960",19084,1,"IP"
"126961",7338.56,1,"IP"
"126962",9419.19,1,"IP"
"126963",8472.72,1,"IP"
"126964",11395.42,2,"IP"
"126965",16499,1,"IP"
"126966",8526.81,1,"IP"
"126967",495.59,1,"IP"
"126968",4379.09,1,"IP"
"126969",13759.19,1,"IP"
"126970",10175.67,1,"IP"
"126971",10627.14,1,"IP"
"126972",3183.26,1,"IP"
"126973",8864.82,1,"IP"
"126974",8050.41,1,"IP"
"126975",437.38,1,"IP"
"126976",868.75,1,"IP"
"126977",17212,1,"IP"
"126978",498.35,71,"IP"
"126979",542,29440,"IP"
"126980",241.06,558,"IP"
"126981",2839,1833,"IP"
"126982",13563,7,"IP"
"126983",756.32,3,"IP"
"126984",1202.33,73,"IP"
"126985",7268.82,1,"IP"
"126986",1192.8,59,"IP"
"126987",6570.97,1,"IP"
"126988",1030.45,40,"IP"
"126989",20125,1,"IP"
"126990",651.61,65,"IP"
"126991",19784,1,"IP"
"126992",1584.61,15,"IP"
"126993",3870.89,7,"IP"
"126994",5610.32,3,"IP"
"126995",1833.31,3,"IP"
"126996",13586.12,1,"IP"
"126997",22923,2,"IP"
"126998",5948.52,9,"IP"
"126999",816.62,1,"IP"
"127000",2979.07,1,"IP"
"127001",9626.4,4,"IP"
"127002",12394.2,1,"IP"
"127003",5984.26,1,"IP"
"127004",8258.73,1,"IP"
"127005",19421,2,"IP"
"127006",10808.8,1,"IP"
"127007",6496.51,1,"IP"
"127008",12359.96,1,"IP"
"127009",8113.44,1,"IP"
"127010",3415.3,1,"IP"
"127011",683.11,1,"IP"
"127012",16900,2,"IP"
"127013",4084.48,1,"IP"
"127014",6909.57,4,"IP"
"127015",14264,3,"IP"
"127016",6368.98,1,"IP"
"127017",12119,1,"IP"
"127018",453.69,1,"IP"
"127019",432.36,3,"IP"
"127020",6531.21,1,"IP"
"127021",829.47,4,"IP"
"127022",4673.7,1,"IP"
"127023",1972.13,1,"IP"
"127024",5015.72,1,"IP"
"127025",16598.29,1,"IP"
"127026",3853.42,1,"IP"
"127027",855.43,1,"IP"
"127028",3770.84,1,"IP"
"127029",1383.99,1,"IP"
"127030",824.85,1,"IP"
"127031",2002.77,2,"IP"
"127032",4691.72,2,"IP"
"127033",2060.06,2,"IP"
"127034",4777.09,1,"IP"
"127035",1158.99,1,"IP"
"127036",46916,1,"IP"
"127037",6632.1,1,"IP"
"127038",13721.55,1,"IP"
"127039",2656.8,1,"IP"
"127040",15206.84,1,"IP"
"127041",21053,2,"IP"
"127042",4147.33,2,"IP"
"127043",925.63,2,"IP"
"127044",1154.22,1,"IP"
"127045",4544.31,1,"IP"
"127046",6665.22,1,"IP"
"127047",4695.11,1,"IP"
"127048",15111.6,1,"IP"
"127049",14989.35,1,"IP"
"127050",6451.2,1,"IP"
"127051",24833,2,"IP"
"127052",2492.03,1,"IP"
"127053",3103.6,2,"IP"
"127054",3896.25,1,"IP"
"127055",10994.81,1,"IP"
"127056",865.96,1,"IP"
"127057",11837.68,1,"IP"
"127058",3105.77,2,"IP"
"127059",1537.96,1,"IP"
"127060",1412.91,1,"IP"
"127061",127222,1,"IP"
"127062",2345.41,1,"IP"
"127063",24705,1,"IP"
"127064",2472.56,2,"IP"
"127065",24381,1,"IP"
"127066",1649.3,3,"IP"
"127067",2215.51,1,"IP"
"127068",6714.13,1,"IP"
"127069",5983.22,1,"IP"
"127070",123748,1,"IP"
"127071",2043.49,1,"IP"
"127072",3164.5,2,"IP"
"127073",20846.72,1,"IP"
"127074",5473,210,"IP"
"127075",8412,151,"IP"
"127076",12196,20,"IP"
"127077",21587,1,"IP"
"127078",15544,3,"IP"
"127079",1213,1011,"IP"
"127080",15714,34,"IP"
"127081",10712,22,"IP"
"127082",4726,281,"IP"
"127083",13959,4,"IP"
"127084",10699,4,"IP"
"127085",971,6812,"IP"
"127086",2763,482,"IP"
"127087",2087,480,"IP"
"127088",8032,20,"IP"
"127089",2292.17,1,"IP"
"127090",7191,167,"IP"
"127091",648,3641,"IP"
"127092",9230,66,"IP"
"127093",5699,126,"IP"
"127094",4470,66,"IP"
"127095",833,15019,"IP"
"127096",4334,482,"IP"
"127097",1583,428,"IP"
"127098",4043,895,"IP"
"127099",813.63,663,"IP"
"127100",10187,17,"IP"
"127101",9240,335,"IP"
"127102",3563,207,"IP"
"127103",6689,176,"IP"
"127104",12773,26,"IP"
"127105",3464,410,"IP"
"127106",24257,3,"IP"
"127107",14431,23,"IP"
"127108",7287,53,"IP"
"127109",16912,3,"IP"
"127110",9709,103,"IP"
"127111",397.34,614,"IP"
"127112",6224,5851,"IP"
"127113",6153,167,"IP"
"127114",2200,394,"IP"
"127115",2168.79,148,"IP"
"127116",17286,16,"IP"
"127117",11204,26,"IP"
"127118",6982,57,"IP"
"127119",3284.83,27,"IP"
"127120",6282,213,"IP"
"127121",6763,443,"IP"
"127122",7753,119,"IP"
"127123",13245,28,"IP"
"127124",5908.57,4,"IP"
"127125",1908.75,2345,"IP"
"127126",3763.26,1,"IP"
"127127",4004.69,1,"IP"
"127128",2388.83,142,"IP"
"127129",784.42,61,"IP"
"127130",3516.07,5,"IP"
"127131",12795.71,8,"IP"
"127132",2168.85,8,"IP"
"127133",2274.32,4,"IP"
"127134",1859.69,6,"IP"
"127135",6361.69,1,"IP"
"127136",6077.72,1,"IP"
"127137",1898.74,17,"IP"
"127138",6275,98,"IP"
"127139",1891.59,39,"IP"
"127140",1873.2,42,"IP"
"127141",653.66,106,"IP"
"127142",7710.04,1,"IP"
"127143",3136.3,4,"IP"
"127144",9289.51,4,"IP"
"127145",4007.78,6,"IP"
"127146",366.77,31,"IP"
"127147",17686,23,"IP"
"127148",1019.08,41,"IP"
"127149",1105.27,2,"IP"
"127150",22217,1,"IP"
"127151",4592.32,2,"IP"
"127152",344.41,13,"IP"
"127153",714.02,80,"IP"
"127154",2135.47,7,"IP"
"127155",1081.65,80,"IP"
"127156",470.33,72,"IP"
"127157",5516.39,43,"IP"
"127158",1121.3,562,"IP"
"127159",1426.73,7,"IP"
"127160",857.74,77,"IP"
"127161",2022.57,7,"IP"
"127162",1930.88,68,"IP"
"127163",29034,15,"IP"
"127164",2704.43,332,"IP"
"127165",837.24,48,"IP"
"127166",630.65,50,"IP"
"127167",1804.16,1,"IP"
"127168",357.97,144,"IP"
"127169",1088.31,86,"IP"
"127170",5241.44,30,"IP"
"127171",243.48,427,"IP"
"127172",1438.5,133,"IP"
"127173",5156.23,3,"IP"
"127174",23633.34,7,"IP"
"127175",1745.77,36,"IP"
"127176",1980.63,3,"IP"
"127177",1312.18,73,"IP"
"127178",25916,1,"IP"
"127179",1877.27,9,"IP"
"127180",23203,4,"IP"
"127181",4595.38,15,"IP"
"127182",1081.31,244,"IP"
"127183",5259.06,14,"IP"
"127184",5533.94,2,"IP"
"127185",4545.28,1,"IP"
"127186",3265.65,2,"IP"
"127187",7447.56,10,"IP"
"127188",679.97,71,"IP"
"127189",1161.98,93,"IP"
"127190",30542,1,"IP"
"127191",8741.72,1,"IP"
"127192",1580.31,110,"IP"
"127193",883.54,13,"IP"
"127194",17313,15,"IP"
"127195",1100.44,55,"IP"
"127196",7928.81,12,"IP"
"127197",2039.29,2,"IP"
"127198",314.06,49,"IP"
"127199",8124.11,8,"IP"
"127200",6615.97,9,"IP"
"127201",18554,2,"IP"
"127202",12761,6,"IP"
"127203",8967.46,6,"IP"
"127204",816.27,4,"IP"
"127205",6993.68,2,"IP"
"127206",2589.4,11,"IP"
"127207",6177.35,1,"IP"
"127208",687.16,1,"IP"
"127209",3972.3,2,"IP"
"127210",2856.28,9,"IP"
"127211",6555.71,2,"IP"
"127212",2481.23,8,"IP"
"127213",6007.96,2,"IP"
"127214",3209.07,4,"IP"
"127215",8099.27,1,"IP"
"127216",2606.82,2,"IP"
"127217",3026.7,1,"IP"
"127218",1148.31,6,"IP"
"127219",11718.88,1,"IP"
"127220",2759.96,165,"IP"
"127221",537.91,138,"IP"
"127222",12130,63,"IP"
"127223",924,3044,"IP"
"127224",9710,46,"IP"
"127225",447,2408,"IP"
"127226",923,1876,"IP"
"127227",6480,156,"IP"
"127228",220,4217,"IP"
"127229",39734,1,"IP"
"127230",719.1,19,"IP"
"127231",628.2,35,"IP"
"127232",1120.4,6,"IP"
"127233",276.3,1038,"IP"
"127234",676.3,2,"IP"
"127235",11213,7,"IP"
"127236",1069.9,1,"IP"
"127237",8330,39,"IP"
"127238",2981.09,38,"IP"
"127239",12207,5,"IP"
"127240",473.84,239,"IP"
"127241",4483.11,57,"IP"
"127242",2525.33,35,"IP"
"127243",1196.45,149,"IP"
"127244",18640.76,2,"IP"
"127245",5759.57,26,"IP"
"127246",17121,1,"IP"
"127247",610.56,225,"IP"
"127248",987.96,5,"IP"
"127249",1189.07,30,"IP"
"127250",8141.15,1,"IP"
"127251",1391.53,2,"IP"
"127252",1106.82,2,"IP"
"127253",2554.21,5,"IP"
"127254",532.56,13,"IP"
"127255",10882,8,"IP"
"127256",8229.98,1,"IP"
"127257",6869.65,3,"IP"
"127258",822.29,2,"IP"
"127259",3504.02,3,"IP"
"127260",1363.04,3,"IP"
"127261",5601.82,5,"IP"
"127262",1348.23,9,"IP"
"127263",1994.17,10,"IP"
"127264",7103.15,4,"IP"
"127265",942.02,22,"IP"
"127266",2183.82,17,"IP"
"127267",3999.92,2,"IP"
"127268",2062.4,4,"IP"
"127269",1496.82,12,"IP"
"127270",623.24,25,"IP"
"127271",1122.86,4,"IP"
"127272",14373,1,"IP"
"127273",798.09,1,"IP"
"127274",4009.56,16,"IP"
"127275",4553.1,10,"IP"
"127276",9073.73,2,"IP"
"127277",13290,2,"IP"
"127278",359.31,9,"IP"
"127279",5789.51,1,"IP"
"127280",4879.51,9,"IP"
"127281",2480.57,4,"IP"
"127282",4620.26,3,"IP"
"127283",248.49,16,"IP"
"127284",7421.9,8,"IP"
"127285",803.62,1,"IP"
"127286",466.27,3,"IP"
"127287",3594.59,1,"IP"
"127288",40142,1,"IP"
"127289",4912.11,1,"IP"
"127290",5156.47,8,"IP"
"127291",13381,5,"IP"
"127292",1379.42,31,"IP"
"127293",924.95,39,"IP"
"127294",913.16,4,"IP"
"127295",148348,1,"IP"
"127296",2288.87,1,"IP"
"127297",2879.32,4,"IP"
"127298",23466,1,"IP"
"127299",6060.64,4,"IP"
"127300",1073.87,5,"IP"
"127301",3193.7,1,"IP"
"127302",7004,65,"IP"
"127303",223.79,20,"IP"
"127304",2798.95,43,"IP"
"127305",317.61,7,"IP"
"127306",3737,456,"IP"
"127307",2408,1583,"IP"
"127308",3134,346,"IP"
"127309",5365,115,"IP"
"127310",26302,1,"IP"
"127311",420.68,2185,"IP"
"127312",8426,208,"IP"
"127313",4514,161,"IP"
"127314",20655,98,"IP"
"127315",13249,7,"IP"
"127316",7148,315,"IP"
"127317",7204,11,"IP"
"127318",5620,27,"IP"
"127319",13823,5,"IP"
"127320",19246,4,"IP"
"127321",3062,327,"IP"
"127322",824.02,244,"IP"
"127323",17707,5,"IP"
"127324",12585,3,"IP"
"127325",3915.94,1,"IP"
"127326",3765.82,1,"IP"
"127327",4548.42,1,"IP"
"127328",3481.58,16,"IP"
"127329",2814.24,1,"IP"
"127330",4158.36,6,"IP"
"127331",1008.84,1,"IP"
"127332",7422.57,3,"IP"
"127333",2996.4,6,"IP"
"127334",2629.91,1,"IP"
"127335",2877.13,1,"IP"
"127336",3707.81,4,"IP"
"127337",6285.97,1,"IP"
"127338",373.23,8,"IP"
"127339",1612.28,7,"IP"
"127340",11343.86,1,"IP"
"127341",2361.78,1,"IP"
"127342",9368.48,1,"IP"
"127343",1032.51,2,"IP"
"127344",1167.5,3,"IP"
"127345",6884.46,7,"IP"
"127346",12809.68,1,"IP"
"127347",10122.28,1,"IP"
"127348",670.59,1,"IP"
"127349",19590.25,1,"IP"
"127350",3762.04,1,"IP"
"127351",5149.94,1,"IP"
"127352",4691.4,3,"IP"
"127353",4076.53,1,"IP"
"127354",8966.1,1,"IP"
"127355",1028.52,2,"IP"
"127356",6142.4,2,"IP"
"127357",24292,3,"IP"
"127358",6400.97,2,"IP"
"127359",7075.76,2,"IP"
"127360",2332.67,1,"IP"
"127361",4266.38,2,"IP"
"127362",13167.15,4,"IP"
"127363",12969.17,1,"IP"
"127364",2580.13,1,"IP"
"127365",7700.32,1,"IP"
"127366",5400.35,2,"IP"
"127367",4387.15,2,"IP"
"127368",747.09,1,"IP"
"127369",767.78,1,"IP"
"127370",682.32,4,"IP"
"127371",2170.99,1,"IP"
"127372",11949.4,2,"IP"
"127373",9917.98,2,"IP"
"127374",448.72,1,"IP"
"127375",17863,2,"IP"
"127376",7006.29,2,"IP"
"127377",583.25,2,"IP"
"127378",1037.51,3,"IP"
"127379",3747.44,1,"IP"
"127380",2905.11,1,"IP"
"127381",21487,1,"IP"
"127382",959.73,3,"IP"
"127383",2220.04,1,"IP"
"127384",6380.01,1,"IP"
"127385",8057.96,2,"IP"
"127386",3384.26,3,"IP"
"127387",6544.41,1,"IP"
"127388",1000.84,6,"IP"
"127389",2010.82,2,"IP"
"127390",7616.11,2,"IP"
"127391",7826.76,2,"IP"
"127392",6241.99,3,"IP"
"127393",7157.54,2,"IP"
"127394",565.34,105,"IP"
"127395",2705.87,3,"IP"
"127396",8831.84,1,"IP"
"127397",1447.98,21,"IP"
"127398",5383.28,197,"IP"
"127399",4210.97,116,"IP"
"127400",517.99,10,"IP"
"127401",2168.39,1,"IP"
"127402",7599.8,1,"IP"
"127403",11886.67,1,"IP"
"127404",32183.68,1,"IP"
"127405",8787.44,2,"IP"
"127406",326.48,1,"IP"
"127407",6759.95,1,"IP"
"127408",800.32,2,"IP"
"127409",11555.61,1,"IP"
